EntropicMoment - momento q=0.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
18 | 0 | 1.250 | 7.76149e-01    | 1.08320e-10       | position
19 | 0 | 1.250 | 7.76767e-01    | 1.14044e-10       | position
20 | 0 | 1.250 | 7.78587e-01    | 7.26262e-11       | position
21 | 0 | 1.250 | 7.86852e-01    | 1.00767e-10       | position
22 | 0 | 1.250 | 7.96546e-01    | 8.62542e-11       | position
23 | 0 | 1.250 | 8.06920e-01    | 4.01931e-11       | position
24 | 0 | 1.250 | 8.23080e-01    | 9.52146e-11       | position
25 | 0 | 1.250 | 8.29299e-01    | 2.11083e-11       | position
26 | 0 | 1.250 | 8.40391e-01    | 1.37163e-10       | position
27 | 0 | 1.250 | 8.51992e-01    | 2.14789e-11       | position
28 | 0 | 1.250 | 8.63879e-01    | 8.09497e-11       | position
29 | 0 | 1.250 | 8.81042e-01    | 5.77845e-11       | position
30 | 0 | 1.250 | 8.88453e-01    | 4.83542e-11       | position
31 | 0 | 1.250 | 8.94216e-01    | 1.90900e-11       | position
32 | 0 | 1.250 | 9.00041e-01    | 2.14724e-11       | position
33 | 0 | 1.250 | 9.05910e-01    | 1.17981e-10       | position
34 | 0 | 1.250 | 9.11484e-01    | 2.30889e-11       | position
35 | 0 | 1.250 | 9.17231e-01    | 1.87712e-11       | position
36 | 0 | 1.250 | 9.23145e-01    | 1.00701e-10       | position
37 | 0 | 1.250 | 9.24927e-01    | 3.37814e-12       | position
38 | 0 | 1.250 | 9.27001e-01    | 3.29245e-11       | position
39 | 0 | 1.250 | 9.30790e-01    | 1.46296e-11       | position
40 | 0 | 1.250 | 9.35196e-01    | 3.78684e-11       | position
41 | 0 | 1.250 | 9.41765e-01    | 3.53772e-11       | position
42 | 0 | 1.250 | 9.47047e-01    | 1.08031e-10       | position
43 | 0 | 1.250 | 9.50202e-01    | 7.07305e-11       | position
44 | 0 | 1.250 | 9.57579e-01    | 1.17688e-10       | position
45 | 0 | 1.250 | 9.63164e-01    | 6.37545e-11       | position
46 | 0 | 1.250 | 9.71236e-01    | 1.35474e-10       | position
47 | 0 | 1.250 | 9.74856e-01    | 1.96697e-11       | position
48 | 0 | 1.250 | 9.78260e-01    | 9.67856e-11       | position
49 | 0 | 1.250 | 9.81002e-01    | 7.11208e-12       | position
50 | 0 | 1.250 | 9.83870e-01    | 1.31681e-10       | position


Shannon - momento
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 1.79804e-10       | momentum
2  | 0 | 0.000 | 0.00000e+00    | 2.01541e-10       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 4.64688e-10       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.53603e-10       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 3.42198e-10       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 4.09485e-10       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 7.58515e-11       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 4.98426e-10       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 2.75288e-10       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.87174e-10       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 6.40960e-10       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 3.85608e-10       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 4.33574e-10       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 3.82207e-10       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 4.92919e-10       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 6.62192e-10       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 2.22965e-10       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 2.59394e-10       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 5.91364e-10       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 3.89287e-10       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 5.14897e-10       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 4.26046e-10       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.05977e-09       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 1.12390e-09       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 3.00679e-10       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 1.04736e-09       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 3.65104e-10       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 4.04694e-10       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 5.85695e-10       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 5.37787e-10       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 5.76093e-10       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 7.30121e-10       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 8.77273e-10       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 9.29304e-10       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 7.93841e-10       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.19458e-09       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 5.60070e-10       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 1.09066e-09       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 9.52874e-10       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 8.60813e-10       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 6.11441e-10       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 1.28123e-09       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 9.02535e-10       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 7.16758e-10       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.22144e-09       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.10104e-10       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.08720e-10       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 1.83687e-10       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 1.49335e-10       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 5.68827e-10       | momentum


EntropicMoment - momento q=1.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 1.500 | 3.93888e-01    | 2.25086e-11       | momentum
2  | 0 | 1.500 | 1.93803e-01    | 5.88624e-11       | momentum
3  | 0 | 1.500 | 3.44210e-01    | 2.30983e-11       | momentum
4  | 0 | 1.500 | 3.20249e-01    | 2.64132e-11       | momentum
5  | 0 | 1.500 | 2.14180e-01    | 6.84497e-11       | momentum
6  | 0 | 1.500 | 1.55884e-01    | 6.34231e-11       | momentum
7  | 0 | 1.500 | 1.20128e-01    | 1.01758e-10       | momentum
8  | 0 | 1.500 | 9.85680e-02    | 1.01177e-11       | momentum
9  | 0 | 1.500 | 8.23332e-02    | 3.92038e-12       | momentum
10 | 0 | 1.500 | 6.99084e-02    | 1.55519e-11       | momentum
11 | 0 | 1.500 | 9.42684e-02    | 1.74634e-11       | momentum
12 | 0 | 1.500 | 1.10132e-01    | 2.76765e-11       | momentum
13 | 0 | 1.500 | 1.01954e-01    | 5.54286e-12       | momentum
14 | 0 | 1.500 | 9.31238e-02    | 1.41043e-10       | momentum
15 | 0 | 1.500 | 8.51857e-02    | 4.56753e-11       | momentum
16 | 0 | 1.500 | 7.95688e-02    | 8.69286e-12       | momentum
17 | 0 | 1.500 | 7.39874e-02    | 3.90601e-12       | momentum
18 | 0 | 1.500 | 6.87593e-02    | 4.28882e-12       | momentum
19 | 0 | 1.500 | 8.13545e-02    | 6.31119e-12       | momentum
20 | 0 | 1.500 | 9.25083e-02    | 2.09252e-11       | momentum
21 | 0 | 1.500 | 8.26872e-02    | 1.36824e-10       | momentum
22 | 0 | 1.500 | 7.47596e-02    | 9.16407e-11       | momentum
23 | 0 | 1.500 | 6.80598e-02    | 1.15937e-11       | momentum
24 | 0 | 1.500 | 4.98839e-02    | 8.27218e-12       | momentum
25 | 0 | 1.500 | 5.73617e-02    | 1.45358e-11       | momentum
26 | 0 | 1.500 | 5.29577e-02    | 1.17634e-10       | momentum
27 | 0 | 1.500 | 4.91069e-02    | 9.54807e-12       | momentum
28 | 0 | 1.500 | 4.57011e-02    | 4.15626e-11       | momentum
29 | 0 | 1.500 | 3.57607e-02    | 7.86259e-11       | momentum
30 | 0 | 1.500 | 3.99639e-02    | 6.03397e-11       | momentum
31 | 0 | 1.500 | 4.03031e-02    | 5.87033e-11       | momentum
32 | 0 | 1.500 | 3.98384e-02    | 7.73979e-11       | momentum
33 | 0 | 1.500 | 3.91712e-02    | 7.92610e-11       | momentum
34 | 0 | 1.500 | 3.89101e-02    | 9.53376e-11       | momentum
35 | 0 | 1.500 | 3.83660e-02    | 8.82627e-11       | momentum
36 | 0 | 1.500 | 3.76674e-02    | 8.34124e-11       | momentum
37 | 0 | 1.500 | 4.34950e-02    | 6.81171e-11       | momentum
38 | 0 | 1.500 | 4.93815e-02    | 4.88517e-11       | momentum
39 | 0 | 1.500 | 4.63147e-02    | 1.86974e-11       | momentum
40 | 0 | 1.500 | 4.38470e-02    | 1.12174e-10       | momentum
41 | 0 | 1.500 | 3.56941e-02    | 8.99209e-11       | momentum
42 | 0 | 1.500 | 3.41763e-02    | 3.57913e-11       | momentum
43 | 0 | 1.500 | 3.80263e-02    | 3.14791e-12       | momentum
44 | 0 | 1.500 | 3.18722e-02    | 4.40523e-11       | momentum
45 | 0 | 1.500 | 3.08018e-02    | 3.56824e-11       | momentum
46 | 0 | 1.500 | 2.76649e-02    | 1.38890e-10       | momentum
47 | 0 | 1.500 | 2.88224e-02    | 1.01871e-10       | momentum
48 | 0 | 1.500 | 3.11483e-02    | 8.80332e-12       | momentum
49 | 0 | 1.500 | 3.15081e-02    | 4.17664e-11       | momentum
50 | 0 | 1.500 | 3.15237e-02    | 2.90911e-12       | momentum


EntropicMoment - posicion q=1.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 1.500 | 1.67167e-01    | 1.16389e-10       | position
2  | 0 | 1.500 | 3.57686e-01    | 5.31200e-12       | position
3  | 0 | 1.500 | 4.07513e-01    | 5.78328e-12       | position
4  | 0 | 1.500 | 4.52386e-01    | 7.56759e-11       | position
5  | 0 | 1.500 | 4.92301e-01    | 8.26312e-12       | position
6  | 0 | 1.500 | 5.35001e-01    | 7.65772e-12       | position
7  | 0 | 1.500 | 5.81027e-01    | 1.11749e-10       | position
8  | 0 | 1.500 | 6.27659e-01    | 3.66392e-12       | position
9  | 0 | 1.500 | 6.77881e-01    | 1.42367e-12       | position
10 | 0 | 1.500 | 7.31535e-01    | 3.54487e-12       | position
11 | 0 | 1.500 | 7.67779e-01    | 3.02909e-11       | position
12 | 0 | 1.500 | 8.01468e-01    | 1.08965e-10       | position
13 | 0 | 1.500 | 8.32351e-01    | 6.97848e-11       | position
14 | 0 | 1.500 | 8.62118e-01    | 1.31904e-10       | position
15 | 0 | 1.500 | 8.91245e-01    | 1.23284e-10       | position
16 | 0 | 1.500 | 9.19458e-01    | 9.91101e-13       | position
17 | 0 | 1.500 | 9.47584e-01    | 1.15628e-10       | position
18 | 0 | 1.500 | 9.75789e-01    | 3.62905e-11       | position
19 | 0 | 1.500 | 9.99120e-01    | 1.43936e-10       | position
20 | 0 | 1.500 | 1.02130e+00    | 6.35534e-12       | position
21 | 0 | 1.500 | 1.04482e+00    | 3.97542e-12       | position
22 | 0 | 1.500 | 1.06880e+00    | 5.30931e-11       | position
23 | 0 | 1.500 | 1.09303e+00    | 8.41030e-11       | position
24 | 0 | 1.500 | 1.11974e+00    | 7.87026e-11       | position
25 | 0 | 1.500 | 1.14252e+00    | 4.03477e-11       | position
26 | 0 | 1.500 | 1.16726e+00    | 1.55266e-10       | position
27 | 0 | 1.500 | 1.19249e+00    | 1.31473e-10       | position
28 | 0 | 1.500 | 1.21811e+00    | 1.02965e-10       | position
29 | 0 | 1.500 | 1.24679e+00    | 1.03667e-10       | position
30 | 0 | 1.500 | 1.27063e+00    | 7.13250e-11       | position
31 | 0 | 1.500 | 1.29334e+00    | 1.05684e-10       | position
32 | 0 | 1.500 | 1.31545e+00    | 9.10027e-11       | position
33 | 0 | 1.500 | 1.33710e+00    | 1.12166e-10       | position
34 | 0 | 1.500 | 1.35824e+00    | 1.89368e-10       | position
35 | 0 | 1.500 | 1.37909e+00    | 1.84763e-10       | position
36 | 0 | 1.500 | 1.39974e+00    | 4.25752e-11       | position
37 | 0 | 1.500 | 1.41869e+00    | 3.93224e-11       | position
38 | 0 | 1.500 | 1.43708e+00    | 5.45678e-11       | position
39 | 0 | 1.500 | 1.45546e+00    | 1.49003e-10       | position
40 | 0 | 1.500 | 1.47380e+00    | 1.27171e-10       | position
41 | 0 | 1.500 | 1.49263e+00    | 1.25743e-10       | position
42 | 0 | 1.500 | 1.51095e+00    | 1.46972e-10       | position
43 | 0 | 1.500 | 1.52834e+00    | 1.21952e-10       | position
44 | 0 | 1.500 | 1.54711e+00    | 1.23851e-10       | position
45 | 0 | 1.500 | 1.56518e+00    | 1.46714e-10       | position
46 | 0 | 1.500 | 1.58410e+00    | 9.01354e-11       | position
47 | 0 | 1.500 | 1.60134e+00    | 1.08084e-10       | position
48 | 0 | 1.500 | 1.61816e+00    | 1.39350e-10       | position
49 | 0 | 1.500 | 1.63449e+00    | 1.19462e-10       | position
50 | 0 | 1.500 | 1.65053e+00    | 1.57290e-10       | position


EntropicMoment - momento q=1.750
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 1.750 | 2.80306e-01    | 9.32060e-11       | momentum
2  | 0 | 1.750 | 9.81355e-02    | 1.39940e-11       | momentum
3  | 0 | 1.750 | 3.11378e-01    | 3.86127e-11       | momentum
4  | 0 | 1.750 | 2.59106e-01    | 6.01419e-11       | momentum
5  | 0 | 1.750 | 1.33745e-01    | 3.27440e-12       | momentum
6  | 0 | 1.750 | 8.02323e-02    | 4.21720e-11       | momentum
7  | 0 | 1.750 | 5.30262e-02    | 1.44718e-10       | momentum
8  | 0 | 1.750 | 3.88166e-02    | 2.18922e-11       | momentum
9  | 0 | 1.750 | 2.93017e-02    | 9.96695e-13       | momentum
10 | 0 | 1.750 | 2.27229e-02    | 1.67101e-11       | momentum
11 | 0 | 1.750 | 4.93256e-02    | 6.58206e-11       | momentum
12 | 0 | 1.750 | 6.45366e-02    | 1.06927e-12       | momentum
13 | 0 | 1.750 | 5.35821e-02    | 3.23174e-12       | momentum
14 | 0 | 1.750 | 4.45115e-02    | 1.12291e-11       | momentum
15 | 0 | 1.750 | 3.75333e-02    | 5.04328e-11       | momentum
16 | 0 | 1.750 | 3.30612e-02    | 3.61264e-11       | momentum
17 | 0 | 1.750 | 2.90155e-02    | 1.41695e-11       | momentum
18 | 0 | 1.750 | 2.55159e-02    | 3.77857e-11       | momentum
19 | 0 | 1.750 | 3.97336e-02    | 9.46556e-11       | momentum
20 | 0 | 1.750 | 5.15191e-02    | 8.38392e-11       | momentum
21 | 0 | 1.750 | 4.26858e-02    | 1.22418e-13       | momentum
22 | 0 | 1.750 | 3.63415e-02    | 7.54005e-13       | momentum
23 | 0 | 1.750 | 3.13363e-02    | 7.87606e-11       | momentum
24 | 0 | 1.750 | 1.68660e-02    | 6.12112e-11       | momentum
25 | 0 | 1.750 | 2.40129e-02    | 7.78536e-11       | momentum
26 | 0 | 1.750 | 2.11193e-02    | 7.32822e-11       | momentum
27 | 0 | 1.750 | 1.87405e-02    | 7.63586e-11       | momentum
28 | 0 | 1.750 | 1.67331e-02    | 2.16985e-11       | momentum
29 | 0 | 1.750 | 1.01079e-02    | 1.09262e-11       | momentum
30 | 0 | 1.750 | 1.35670e-02    | 1.15116e-10       | momentum
31 | 0 | 1.750 | 1.36516e-02    | 5.70091e-11       | momentum
32 | 0 | 1.750 | 1.31977e-02    | 4.15614e-11       | momentum
33 | 0 | 1.750 | 1.26636e-02    | 3.50274e-12       | momentum
34 | 0 | 1.750 | 1.24381e-02    | 2.35495e-11       | momentum
35 | 0 | 1.750 | 1.20496e-02    | 1.07999e-11       | momentum
36 | 0 | 1.750 | 1.15896e-02    | 2.29121e-11       | momentum
37 | 0 | 1.750 | 1.70565e-02    | 5.53239e-12       | momentum
38 | 0 | 1.750 | 2.24569e-02    | 5.32959e-12       | momentum
39 | 0 | 1.750 | 1.95414e-02    | 5.94032e-12       | momentum
40 | 0 | 1.750 | 1.75276e-02    | 7.94463e-12       | momentum
41 | 0 | 1.750 | 1.09680e-02    | 6.57048e-11       | momentum
42 | 0 | 1.750 | 1.01153e-02    | 4.95385e-11       | momentum
43 | 0 | 1.750 | 1.34487e-02    | 4.85136e-11       | momentum
44 | 0 | 1.750 | 8.96431e-03    | 8.00090e-11       | momentum
45 | 0 | 1.750 | 8.46453e-03    | 6.04323e-11       | momentum
46 | 0 | 1.750 | 6.59004e-03    | 1.20829e-11       | momentum
47 | 0 | 1.750 | 7.58779e-03    | 1.27035e-10       | momentum
48 | 0 | 1.750 | 9.41320e-03    | 4.68839e-13       | momentum
49 | 0 | 1.750 | 9.58960e-03    | 3.93152e-11       | momentum
50 | 0 | 1.750 | 9.53321e-03    | 4.11137e-11       | momentum


EntropicMoment - posicion q=2.000
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 2.000 | 3.97887e-02    | 3.76772e-11       | position
2  | 0 | 2.000 | 1.90604e-01    | 4.37833e-12       | position
3  | 0 | 2.000 | 3.48791e-01    | 3.40062e-11       | position
4  | 0 | 2.000 | 5.24766e-01    | 1.85674e-11       | position
5  | 0 | 2.000 | 7.01073e-01    | 1.51298e-11       | position
6  | 0 | 2.000 | 8.83465e-01    | 2.58994e-12       | position
7  | 0 | 2.000 | 1.07363e+00    | 9.52231e-11       | position
8  | 0 | 2.000 | 1.27263e+00    | 4.34117e-12       | position
9  | 0 | 2.000 | 1.48151e+00    | 1.77313e-10       | position
10 | 0 | 2.000 | 1.70169e+00    | 3.83596e-11       | position
11 | 0 | 2.000 | 1.93386e+00    | 5.34764e-11       | position
12 | 0 | 2.000 | 2.17506e+00    | 4.51320e-11       | position
13 | 0 | 2.000 | 2.42086e+00    | 7.58662e-11       | position
14 | 0 | 2.000 | 2.67158e+00    | 4.23387e-11       | position
15 | 0 | 2.000 | 2.92709e+00    | 1.53182e-10       | position
16 | 0 | 2.000 | 3.18718e+00    | 9.70104e-11       | position
17 | 0 | 2.000 | 3.45185e+00    | 3.23383e-10       | position
18 | 0 | 2.000 | 3.72114e+00    | 4.89729e-10       | position
19 | 0 | 2.000 | 3.99570e+00    | 4.49475e-10       | position
20 | 0 | 2.000 | 4.27457e+00    | 1.19415e-10       | position
21 | 0 | 2.000 | 4.54935e+00    | 5.98361e-10       | position
22 | 0 | 2.000 | 4.82522e+00    | 5.57751e-10       | position
23 | 0 | 2.000 | 5.10287e+00    | 4.20366e-10       | position
24 | 0 | 2.000 | 5.37745e+00    | 1.08325e-10       | position
25 | 0 | 2.000 | 5.66407e+00    | 1.55554e-10       | position
26 | 0 | 2.000 | 5.94841e+00    | 5.14516e-10       | position
27 | 0 | 2.000 | 6.23484e+00    | 1.23590e-10       | position
28 | 0 | 2.000 | 6.52360e+00    | 1.19903e-10       | position
29 | 0 | 2.000 | 6.80938e+00    | 6.29247e-11       | position
30 | 0 | 2.000 | 7.10846e+00    | 8.49453e-11       | position
31 | 0 | 2.000 | 7.41007e+00    | 8.07337e-10       | position
32 | 0 | 2.000 | 7.71501e+00    | 2.18109e-10       | position
33 | 0 | 2.000 | 8.02315e+00    | 5.36127e-10       | position
34 | 0 | 2.000 | 8.33425e+00    | 1.10049e-09       | position
35 | 0 | 2.000 | 8.64827e+00    | 9.46342e-10       | position
36 | 0 | 2.000 | 8.96516e+00    | 1.09081e-09       | position
37 | 0 | 2.000 | 9.28506e+00    | 1.10411e-09       | position
38 | 0 | 2.000 | 9.60764e+00    | 7.34849e-10       | position
39 | 0 | 2.000 | 9.92998e+00    | 7.49354e-10       | position
40 | 0 | 2.000 | 1.02535e+01    | 7.75660e-10       | position
41 | 0 | 2.000 | 1.05765e+01    | 7.59666e-10       | position
42 | 0 | 2.000 | 1.09029e+01    | 1.31348e-09       | position
43 | 0 | 2.000 | 1.12331e+01    | 9.04188e-10       | position
44 | 0 | 2.000 | 1.15603e+01    | 5.02947e-10       | position
45 | 0 | 2.000 | 1.18913e+01    | 3.69038e-10       | position
46 | 0 | 2.000 | 1.22219e+01    | 2.85717e-10       | position
47 | 0 | 2.000 | 1.25580e+01    | 1.05296e-09       | position
48 | 0 | 2.000 | 1.28966e+01    | 4.37423e-10       | position
49 | 0 | 2.000 | 1.32365e+01    | 8.77409e-10       | position
50 | 0 | 2.000 | 1.35783e+01    | 1.21250e-09       | position


EntropicMoment - momento q=2.000
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 2.000 | 2.08975e-01    | 8.39215e-11       | momentum
2  | 0 | 2.000 | 5.22763e-02    | 7.38791e-12       | momentum
3  | 0 | 2.000 | 3.13076e-01    | 2.18356e-11       | momentum
4  | 0 | 2.000 | 2.25433e-01    | 1.21129e-10       | momentum
5  | 0 | 2.000 | 8.93430e-02    | 4.09675e-11       | momentum
6  | 0 | 2.000 | 4.40224e-02    | 5.21934e-11       | momentum
7  | 0 | 2.000 | 2.48831e-02    | 3.36202e-11       | momentum
8  | 0 | 2.000 | 1.62069e-02    | 7.15263e-11       | momentum
9  | 0 | 2.000 | 1.10390e-02    | 7.97655e-12       | momentum
10 | 0 | 2.000 | 7.80975e-03    | 2.72037e-11       | momentum
11 | 0 | 2.000 | 3.25861e-02    | 7.35085e-11       | momentum
12 | 0 | 2.000 | 4.50945e-02    | 6.19855e-11       | momentum
13 | 0 | 2.000 | 3.23624e-02    | 5.57463e-12       | momentum
14 | 0 | 2.000 | 2.39394e-02    | 1.20130e-10       | momentum
15 | 0 | 2.000 | 1.83432e-02    | 1.22452e-10       | momentum
16 | 0 | 2.000 | 1.50814e-02    | 6.12950e-11       | momentum
17 | 0 | 2.000 | 1.23966e-02    | 7.40669e-11       | momentum
18 | 0 | 2.000 | 1.02527e-02    | 7.97311e-12       | momentum
19 | 0 | 2.000 | 2.41117e-02    | 8.39466e-11       | momentum
20 | 0 | 2.000 | 3.50696e-02    | 1.09261e-10       | momentum
21 | 0 | 2.000 | 2.70670e-02    | 3.33402e-11       | momentum
22 | 0 | 2.000 | 2.18428e-02    | 6.28071e-12       | momentum
23 | 0 | 2.000 | 1.79535e-02    | 1.01439e-11       | momentum
