Element name;Symbol;clasificacion;Possible hybridization;Z;Q;N;Complete electronic configuration;Special configuration;Config;Energy;Ionization;Valence_n;Valence_l;n;l;mz;N_list;A_list;C_list
Fermium;Fm;Actinide;Likely without hybridisation;100;0;100;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^12;No special;3P;-31282,777381624;0,239;5;3;4;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[66.970050, 37.554036, 31.341249, 21.738456, 16.112877, 12.720276, 9.295969, 6.209658, 4.043504];[-0.002054531796, -0.790514391411, -1.038209275976, 0.032949035852, 2.181651563017, 1.246829476634, 0.134523291664, -0.003180618871, 0.001075806860]
Fermium;Fm;Actinide;Likely without hybridisation;100;0;100;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^12;No special;3P;-31282,777381624;0,239;5;3;5;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[66.970050, 37.554036, 31.341249, 21.738456, 16.112877, 12.720276, 9.295969, 6.209658, 4.043504];[0.001192494906, 0.368492942501, 0.519122979199, -0.134141288522, -0.905201031540, -1.925539327775, 1.637947250883, 2.485039533050, 0.374801370205]
Fermium;Fm;Actinide;Likely without hybridisation;100;0;100;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^12;No special;3P;-31282,777381624;0,239;5;3;4;3;14;[4, 4, 4, 5, 4, 4, 4, 4];[35.941015, 22.375531, 14.616611, 9.609589, 9.535894, 5.379614, 3.315605, 2.061897];[0.055911212165, 0.949886703300, 2.251379570395, -0.202051369714, 0.962190021119, 0.013369316009, -0.000443760566, 0.000655912540]
Fermium;Fm;Actinide;Likely without hybridisation;100;0;100;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^12;No special;3P;-31282,777381624;0,239;5;3;5;3;12;[4, 4, 4, 5, 4, 4, 4, 4];[35.941015, 22.375531, 14.616611, 9.609589, 9.535894, 5.379614, 3.315605, 2.061897];[-0.017843933830, -0.360970819833, -0.755784873215, 0.860829251362, -0.452462593231, 1.960140767906, 1.217294660634, 0.304373634824]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;1;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[0.196152411051, 1.221544076484, -0.004551504929, 0.004810871696, -0.004132756293, 0.004181263819, -0.003486602117, -0.001474034796, 0.002279005156, 0.000523683282, -0.000326683333, 0.000057558492, -0.000032102648, 0.000007919596, -0.000004384062]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;2;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[0.055624837785, -0.567029917783, -0.363285301223, 1.697010030064, 0.116941036630, -0.001647841643, 0.001440517935, 0.000662559054, -0.001321865417, -0.000085984185, 0.000063356768, -0.000012445079, 0.000006081118, -0.000001414214, 0.000000848528]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;3;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[-0.016235454539, 0.261830327365, 0.207180024146, -0.917641461324, -0.768195574491, 1.333658543647, 0.861537346563, 0.012828755488, -0.018837890336, -0.004521806444, 0.002406991483, -0.000350866385, 0.000200959747, -0.000047800418, 0.000027011479]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;4;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[0.009504929353, -0.139842811059, -0.109874635723, 0.488525508722, 0.519119473560, -0.438695835273, -1.979013406790, 0.322683229847, 2.113522228555, 0.059895904164, -0.019706217464, 0.001273499313, -0.000676559768, 0.000123602265, -0.000067316566]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;5;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[-0.008282483149, 0.075811180753, 0.052156337602, -0.241872945573, -0.305560356298, 0.264120221965, 1.040966257974, -1.538009999247, -1.050818659599, 1.674474395526, 0.787827970006, 0.011975136182, -0.002743857154, 0.000467114740, -0.000248760166]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;6;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[0.002943685530, -0.029845138756, -0.021240639179, 0.097405373322, 0.122416023015, -0.098930744070, -0.428539519154, 0.818445835053, 0.417465661275, -0.702907274013, -1.029997759006, 1.365668701946, 0.503680221256, -0.004042246625, 0.002035336159]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;7;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[115.391891, 97.954198, 81.129010, 47.332097, 42.320127, 29.834074, 23.236958, 14.207334, 14.206628, 7.354132, 6.016394, 2.915143, 2.137287, 0.868222, 0.624338];[-0.001055851846, 0.007726980062, 0.004821054034, -0.023118714790, -0.031903243754, 0.030457068965, 0.094425766767, -0.223337131253, -0.087863108731, 0.197736188819, 0.257127501585, -0.336510561532, -0.329960348575, 0.945506701093, 0.621743719191]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;2;1;6;[2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3];[95.948792, 54.581376, 49.331192, 34.497757, 31.491063, 17.908716, 17.907648, 12.793148, 7.268828, 5.674396, 2.570074, 1.744131];[-0.011212784247, -1.806046264547, -0.646956291476, -0.089114641383, 0.032790584340, 0.017037180957, -0.021765920905, -0.006122499612, 0.000996942325, -0.000484998969, 0.000056583213, -0.000023760051]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;3;1;6;[2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3];[95.948792, 54.581376, 49.331192, 34.497757, 31.491063, 17.908716, 17.907648, 12.793148, 7.268828, 5.674396, 2.570074, 1.744131];[-0.003772704102, -0.944607752213, -0.602118626684, 0.865294988985, 1.461152229988, -0.447868868703, 1.017906773174, 0.085350020598, -0.010709414104, 0.004275829295, -0.000437723817, 0.000178322853]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;4;1;6;[2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3];[95.948792, 54.581376, 49.331192, 34.497757, 31.491063, 17.908716, 17.907648, 12.793148, 7.268828, 5.674396, 2.570074, 1.744131];[0.001382492011, 0.503920787436, 0.333591354039, -0.438114755598, -1.122606293046, 1.895392872609, -2.277491472024, 2.703779111349, 0.071862640176, -0.016553896631, 0.001202209566, -0.000469322235]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;5;1;6;[2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3];[95.948792, 54.581376, 49.331192, 34.497757, 31.491063, 17.908716, 17.907648, 12.793148, 7.268828, 5.674396, 2.570074, 1.744131];[-0.000315004381, -0.252497566819, -0.158116767437, 0.228543761675, 0.722511047541, -0.036763901651, 1.824541381799, -4.876919380943, 2.310940234258, 1.709162331598, 0.023688280456, -0.005437377331]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;6;1;6;[2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3];[95.948792, 54.581376, 49.331192, 34.497757, 31.491063, 17.908716, 17.907648, 12.793148, 7.268828, 5.674396, 2.570074, 1.744131];[0.000204777342, 0.090955187976, 0.059147583870, -0.084201944755, -0.256835123255, -0.021308356221, -0.781227276268, 2.110117103053, -0.875751125850, -1.491604286470, 2.150995657575, 0.882031617550]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;3;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[67.396992, 37.977966, 31.739815, 22.096008, 16.329719, 12.928930, 9.503720, 6.324569, 4.112831];[0.005697791888, 1.372716588008, 1.558987391302, 0.516798072663, -0.115394041642, 0.056969064503, -0.014590749124, 0.002465627892, -0.000499956098]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;4;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[67.396992, 37.977966, 31.739815, 22.096008, 16.329719, 12.928930, 9.503720, 6.324569, 4.112831];[-0.002071608095, -0.792839614174, -1.039291407392, 0.018384849861, 2.208326007536, 1.226598805303, 0.140030398209, -0.002835614378, 0.001132411630]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;5;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[67.396992, 37.977966, 31.739815, 22.096008, 16.329719, 12.928930, 9.503720, 6.324569, 4.112831];[0.001209254977, 0.371589444786, 0.522824741428, -0.125941818777, -0.915455665536, -1.972965903212, 1.670928225739, 2.493984035412, 0.372837279550]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;4;3;14;[4, 4, 4, 5, 4, 4, 4, 4];[36.511074, 22.750806, 14.880176, 9.847647, 9.835102, 5.518981, 3.405016, 2.116027];[0.053862280580, 0.938800172463, 2.260871781019, -0.156493697705, 0.917835291959, 0.013579597154, 0.000179225389, 0.000714656561]
Mendelevium;Md;Actinide;Likely without hybridisation;101;0;101;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^13;No special;2P;-32030,932747565;0,2419;5;3;5;3;13;[4, 4, 4, 5, 4, 4, 4, 4];[36.511074, 22.750806, 14.880176, 9.847647, 9.835102, 5.518981, 3.405016, 2.116027];[-0.018058043008, -0.376830225449, -0.800061011372, 0.897185548854, -0.475875800651, 2.044554892386, 1.263251400970, 0.317397399889]
Nobelium;No;Actinide;Likely without hybridisation;102;0;102;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^10 6p^6 7s^2 5f^14;Full orbital;1S;-32789,511914766;0,2445;5;3;1;0;2;[1, 1, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3];[116.592615, 98.971720, 81.969966, 47.801013, 42.780237, 30.158811, 23.466434, 14.471178, 14.467021, 7.485979, 6.115088, 2.946806, 2.155517, 0.876639, 0.629030];[0.192994330745, 1.224587181227, -0.004403012505, 0.004761798486, -0.004110128876, 0.004180698133, -0.003536806698, -0.001497510741, 0.002347311671, 0.000510955360, -0.000315793888, 0.000055154329, -0.000030829856, 0.000007636753, -0.000004242641]
